,step,vertical_idx,horizontal_idx
0,6,3,4
1,8,4,4
2,14,0,2
3,19,0,4
4,20,2,4
5,20,3,1
6,27,0,2
7,28,0,3
8,30,2,3
9,42,3,2
10,53,1,3
11,59,3,4
12,60,2,2
13,60,4,1
14,63,3,2
15,75,0,4
16,77,4,2
17,78,3,4
18,80,3,3
19,81,3,4
20,82,0,0
21,83,4,3
22,86,1,0
23,86,1,3
24,90,3,3
25,90,3,4
26,95,4,2
27,100,3,2
28,104,3,4
29,108,4,4
30,114,3,1
31,121,3,3
32,126,3,3
33,131,2,4
34,137,3,2
35,139,2,4
36,139,4,4
37,143,2,1
38,148,2,4
39,149,1,3
40,152,2,2
41,161,3,1
42,166,0,4
43,169,1,3
44,170,0,4
45,175,0,4
46,175,4,3
47,177,3,4
48,179,4,3
49,180,1,2
50,185,0,4
51,185,2,4
52,191,0,2
53,196,0,3
54,197,0,4
55,200,4,4
