,step,vertical_idx,horizontal_idx
0,1,3,2
1,14,0,3
2,20,4,4
3,22,3,0
4,23,0,4
5,23,4,2
6,24,2,3
7,29,4,2
8,33,0,3
9,37,0,3
10,39,1,3
11,45,0,1
12,46,0,3
13,50,3,2
14,55,3,4
15,59,4,3
16,74,1,1
17,74,4,2
18,75,4,4
19,78,0,4
20,78,4,3
21,80,4,2
22,86,0,4
23,90,1,2
24,93,4,4
25,95,4,2
26,109,0,4
27,109,3,2
28,120,3,4
29,121,2,2
30,123,3,3
31,124,2,3
32,140,0,4
33,144,4,3
34,150,2,3
35,151,2,3
36,151,3,4
37,152,1,3
38,160,0,1
39,162,0,3
40,169,2,2
41,171,3,1
42,176,2,3
43,177,2,1
44,182,3,3
45,188,4,2
46,189,0,2
47,189,4,4
48,190,0,3
49,192,3,3
50,193,4,0
51,198,2,1
