,step,vertical_idx,horizontal_idx
0,3,4,3
1,5,1,3
2,13,1,2
3,15,1,2
4,16,0,1
5,16,1,2
6,16,4,3
7,19,0,1
8,19,3,4
9,21,1,2
10,21,2,3
11,30,1,4
12,43,3,0
13,44,3,4
14,47,0,4
15,51,1,0
16,56,0,0
17,60,3,4
18,62,4,3
19,65,4,4
20,67,4,3
21,69,0,4
22,71,0,4
23,73,0,2
24,73,2,2
25,78,0,2
26,83,0,3
27,85,3,3
28,89,1,4
29,93,3,3
30,96,1,3
31,97,3,4
32,100,4,1
33,107,4,2
34,115,0,1
35,115,0,3
36,116,1,2
37,118,3,3
38,124,0,2
39,124,2,4
40,132,3,3
41,133,0,4
42,138,3,4
43,148,1,4
44,148,3,4
45,149,4,2
46,152,3,3
47,155,0,4
48,158,3,3
49,165,0,4
50,167,2,3
51,173,1,3
52,182,3,4
53,185,4,3
54,186,3,3
55,192,1,3
56,193,2,4
57,197,1,3
58,199,2,4
59,200,3,1
