,step,vertical_idx,horizontal_idx
0,2,3,3
1,3,2,2
2,4,4,3
3,6,1,1
4,13,1,4
5,15,3,2
6,16,3,2
7,21,0,4
8,24,0,3
9,27,0,2
10,28,1,4
11,29,2,3
12,34,3,2
13,37,3,4
14,38,3,2
15,43,1,4
16,44,1,2
17,44,2,2
18,46,4,4
19,53,1,4
20,53,3,1
21,58,3,4
22,62,2,4
23,65,3,3
24,66,1,3
25,72,1,3
26,77,4,1
27,85,0,2
28,88,0,0
29,97,0,0
30,98,4,0
31,99,3,2
32,101,3,0
33,101,4,3
34,102,3,2
35,104,3,2
36,115,4,2
37,117,0,4
38,117,4,2
39,119,4,1
40,124,0,1
41,126,2,4
42,126,3,3
43,128,0,2
44,136,3,1
45,142,4,3
46,146,4,4
47,150,0,3
48,158,3,0
49,160,0,3
50,161,3,3
51,168,4,0
52,169,4,3
53,172,4,3
54,178,2,4
55,187,0,4
56,188,0,3
