,step,vertical_idx,horizontal_idx
0,16,1,4
1,20,1,4
2,22,0,0
3,30,2,4
4,32,4,2
5,34,2,2
6,36,4,4
7,38,3,3
8,44,4,1
9,49,0,0
10,52,1,2
11,52,4,4
12,61,2,1
13,66,2,2
14,72,2,4
15,76,2,4
16,84,3,0
17,91,4,0
18,93,4,1
19,96,1,3
20,96,2,3
21,100,3,2
22,106,0,2
23,106,1,2
24,109,4,2
25,113,4,2
26,115,4,1
27,120,3,2
28,143,0,4
29,143,2,2
30,144,0,4
31,144,2,4
32,148,4,0
33,165,0,2
34,168,0,3
35,168,2,1
36,170,2,2
37,176,1,3
38,176,2,3
39,178,3,4
40,179,0,1
41,179,3,1
42,179,4,4
43,182,4,2
44,190,4,4
45,191,3,4
46,196,1,3
47,198,3,0
