,step,vertical_idx,horizontal_idx
0,2,1,2
1,12,2,4
2,24,2,4
3,27,0,3
4,27,1,1
5,29,4,2
6,46,2,1
7,47,0,2
8,47,3,3
9,52,0,4
10,52,2,1
11,55,3,3
12,63,3,3
13,68,4,0
14,69,3,3
15,70,3,1
16,74,2,3
17,77,3,4
18,80,3,4
19,84,3,1
20,88,1,1
21,88,1,4
22,97,4,3
23,98,2,2
24,105,4,4
25,109,0,1
26,111,1,4
27,114,0,4
28,115,2,2
29,121,0,3
30,122,4,1
31,132,2,3
32,138,4,3
33,139,1,4
34,143,0,3
35,144,2,3
36,145,3,3
37,155,2,1
38,157,0,1
39,157,0,3
40,159,4,4
41,163,4,0
42,170,2,4
43,177,3,3
44,177,4,4
45,178,1,2
46,178,4,4
47,179,4,3
48,180,0,3
49,183,3,3
50,189,1,3
51,199,3,4
