,step,vertical_idx,horizontal_idx
0,3,0,2
1,9,0,4
2,12,3,1
3,13,0,4
4,23,0,2
5,33,4,4
6,35,0,4
7,38,1,3
8,38,2,1
9,39,1,3
10,47,0,4
11,47,1,4
12,50,2,4
13,59,3,4
14,61,0,4
15,61,3,4
16,64,3,3
17,70,1,4
18,71,0,4
19,71,4,4
20,76,4,4
21,81,3,3
22,81,4,3
23,83,1,4
24,84,4,2
25,85,1,2
26,85,1,4
27,86,2,4
28,88,4,4
29,91,0,2
30,91,1,2
31,100,2,1
32,100,4,2
33,101,4,2
34,104,0,3
35,104,3,1
36,106,1,1
37,110,1,2
38,115,1,2
39,122,0,3
40,122,2,3
41,124,4,3
42,126,0,0
43,129,1,3
44,131,4,0
45,139,1,1
46,145,0,2
47,147,3,4
48,149,3,3
49,155,0,2
50,155,2,3
51,162,3,2
52,167,1,4
53,170,0,4
54,174,1,4
55,175,1,3
56,176,0,4
57,187,4,1
58,189,3,0
59,189,4,1
60,195,3,4
61,197,4,1
62,198,4,3
