,step,vertical_idx,horizontal_idx
0,1,3,2
1,2,0,2
2,4,2,4
3,5,0,3
4,5,2,2
5,9,0,2
6,15,1,3
7,32,1,4
8,33,3,4
9,36,1,4
10,44,3,0
11,50,3,4
12,59,0,1
13,60,2,4
14,66,0,2
15,66,0,4
16,67,1,3
17,69,2,1
18,69,4,4
19,71,4,3
20,79,1,3
21,84,1,4
22,84,2,2
23,88,4,3
24,89,3,2
25,98,3,0
26,98,3,3
27,99,2,3
28,99,4,1
29,102,1,1
30,105,1,2
31,107,0,2
32,107,2,4
33,111,2,3
34,112,0,4
35,113,4,2
36,117,2,3
37,118,1,2
38,126,1,3
39,132,3,3
40,133,2,2
41,146,2,3
42,147,0,1
43,147,2,4
44,150,3,4
45,159,2,4
46,167,0,4
47,171,4,2
48,174,0,4
49,181,1,4
50,186,2,2
51,196,1,2
52,196,3,2
