,step,vertical_idx,horizontal_idx
0,4,1,4
1,8,3,2
2,10,2,4
3,12,1,0
4,16,0,4
5,16,1,1
6,25,1,1
7,27,2,2
8,38,2,3
9,40,3,2
10,44,2,2
11,45,3,4
12,55,1,4
13,56,2,3
14,57,4,3
15,60,2,4
16,70,4,3
17,73,1,4
18,75,0,1
19,75,1,2
20,76,2,2
21,77,3,3
22,87,4,2
23,91,0,2
24,92,0,3
25,93,3,2
26,95,3,2
27,96,2,4
28,97,0,4
29,108,1,0
30,110,2,1
31,115,1,0
32,122,4,1
33,123,3,3
34,126,0,3
35,130,1,1
36,134,0,1
37,143,4,1
38,148,1,4
39,148,4,1
40,150,0,4
41,151,4,4
42,163,2,3
43,171,4,2
44,173,1,2
45,175,4,2
46,182,4,3
47,182,4,4
48,189,2,3
