,step,vertical_idx,horizontal_idx
0,1,0,2
1,1,1,1
2,2,3,4
3,5,0,4
4,5,4,3
5,7,4,1
6,11,0,4
7,12,4,2
8,14,3,2
9,15,1,3
10,15,4,2
11,19,0,3
12,30,4,4
13,32,4,4
14,36,0,2
15,40,0,1
16,43,1,4
17,45,3,3
18,46,2,3
19,47,2,4
20,50,0,3
21,50,1,4
22,67,0,4
23,73,4,1
24,74,2,3
25,77,1,3
26,87,1,3
27,87,2,4
28,94,1,4
29,96,2,4
30,108,2,1
31,112,0,4
32,114,3,1
33,116,3,1
34,118,1,0
35,128,2,2
36,130,3,2
37,136,1,0
38,139,3,4
39,142,4,4
40,149,2,3
41,154,3,1
42,172,3,3
43,174,4,3
44,176,4,2
45,180,2,1
46,188,3,2
47,190,0,1
48,192,4,4
49,198,3,2
