,step,vertical_idx,horizontal_idx
0,3,0,0
1,11,0,1
2,13,3,2
3,13,4,1
4,18,1,2
5,21,3,3
6,30,2,4
7,31,2,3
8,33,3,3
9,35,2,4
10,36,2,3
11,37,3,0
12,44,2,3
13,51,2,3
14,53,1,4
15,57,0,3
16,58,1,3
17,60,4,2
18,60,4,3
19,63,0,3
20,67,3,3
21,74,3,4
22,76,2,2
23,79,1,1
24,80,3,1
25,86,0,2
26,86,1,1
27,87,4,4
28,99,1,4
29,103,2,3
30,105,4,4
31,113,4,2
32,120,3,2
33,120,4,4
34,123,3,4
35,128,1,3
36,133,2,3
37,137,1,3
38,140,3,2
39,149,2,4
40,150,4,0
41,150,4,4
42,151,0,1
43,154,0,1
44,156,3,3
45,169,3,4
46,171,1,3
47,177,1,2
48,186,0,4
49,187,0,2
50,187,1,2
51,189,0,0
52,190,2,3
53,191,0,2
54,192,1,3
55,195,2,3
56,199,2,4
