,step,vertical_idx,horizontal_idx
0,7,1,4
1,14,3,2
2,21,3,4
3,32,0,0
4,34,2,4
5,38,4,2
6,39,0,3
7,41,4,4
8,46,4,0
9,49,2,4
10,51,1,4
11,63,4,4
12,66,0,2
13,68,3,2
14,70,0,0
15,73,0,3
16,77,3,4
17,80,0,3
18,80,3,4
19,86,1,4
20,89,4,4
21,95,3,2
22,96,3,4
23,109,4,3
24,119,2,3
25,120,3,2
26,124,4,4
27,125,2,4
28,136,3,2
29,139,1,3
30,141,1,1
31,141,1,4
32,143,4,2
33,148,2,4
34,149,1,0
35,152,1,2
36,152,1,4
37,153,0,4
38,154,1,0
39,157,0,2
40,159,2,3
41,164,0,3
42,176,0,3
43,183,4,0
44,186,3,3
45,188,0,3
46,188,3,2
47,189,4,4
48,191,1,0
49,191,1,2
50,196,0,3
51,198,2,2
