,step,vertical_idx,horizontal_idx
0,9,4,2
1,10,0,1
2,12,3,4
3,15,0,4
4,18,1,4
5,19,0,2
6,35,3,2
7,35,4,4
8,42,4,4
9,48,3,4
10,54,1,4
11,57,3,0
12,66,4,3
13,71,2,2
14,75,1,2
15,87,0,2
16,92,4,4
17,93,4,0
18,96,3,4
19,100,3,4
20,105,4,1
21,106,1,2
22,111,4,0
23,114,1,0
24,118,2,3
25,118,4,3
26,123,2,2
27,126,0,4
28,126,1,2
29,127,1,4
30,130,1,3
31,131,0,4
32,132,4,3
33,139,1,1
34,139,1,4
35,145,0,4
36,158,2,3
37,159,1,4
38,163,1,0
39,165,3,4
40,175,3,3
41,186,1,3
42,190,4,1
43,190,4,4
44,191,4,4
45,197,2,2
