,step,vertical_idx,horizontal_idx
0,4,3,4
1,7,1,1
2,9,3,3
3,14,2,4
4,15,2,4
5,17,2,3
6,24,3,4
7,39,4,1
8,39,4,2
9,40,2,4
10,41,3,2
11,41,4,2
12,43,3,3
13,56,4,3
14,58,3,3
15,66,0,4
16,67,4,4
17,68,1,4
18,69,3,3
19,70,4,4
20,83,1,2
21,87,0,2
22,88,1,3
23,91,4,2
24,94,4,4
25,99,3,4
26,103,0,4
27,103,3,3
28,104,2,3
29,111,0,3
30,116,2,3
31,120,1,3
32,123,2,4
33,136,4,3
34,139,2,4
35,146,2,3
36,150,1,3
37,150,1,4
38,155,2,4
39,156,1,2
40,156,2,4
41,164,3,2
42,171,1,4
43,183,3,3
44,184,4,3
45,192,0,3
46,193,2,4
47,196,0,4
