,step,vertical_idx,horizontal_idx
0,1,1,2
1,6,0,1
2,19,1,4
3,19,2,4
4,20,0,3
5,22,0,4
6,22,3,1
7,24,2,2
8,26,3,4
9,46,1,4
10,64,3,4
11,68,1,4
12,72,4,4
13,73,4,4
14,80,1,1
15,82,2,4
16,83,3,1
17,92,1,0
18,95,3,3
19,96,1,3
20,96,4,0
21,98,3,4
22,101,0,4
23,102,1,1
24,104,1,2
25,104,3,3
26,105,4,3
27,109,1,2
28,115,3,3
29,120,3,4
30,130,3,3
31,134,4,1
32,141,2,3
33,159,3,4
34,161,0,1
35,161,4,1
36,161,4,4
37,162,2,3
38,166,2,2
39,167,3,3
40,175,0,4
41,175,1,4
42,181,2,1
43,183,3,4
44,186,0,3
45,193,2,4
46,199,4,1
