,step,vertical_idx,horizontal_idx
0,3,4,2
1,4,4,3
2,11,3,4
3,12,0,4
4,19,1,4
5,22,3,0
6,32,3,2
7,40,2,4
8,41,0,1
9,52,4,2
10,57,3,2
11,65,2,1
12,81,0,3
13,85,2,1
14,88,1,4
15,92,2,4
16,93,1,4
17,96,1,4
18,101,0,4
19,103,1,2
20,105,4,2
21,105,4,3
22,114,1,0
23,114,2,1
24,116,4,3
25,119,1,3
26,127,3,4
27,132,0,2
28,133,3,3
29,134,2,3
30,139,0,2
31,143,0,4
32,144,0,4
33,145,0,4
34,147,2,4
35,148,1,2
36,149,2,4
37,152,4,4
38,156,2,3
39,160,3,3
40,161,3,2
41,165,2,1
42,165,3,4
43,170,4,2
44,173,3,4
45,189,4,4
46,196,0,3
47,197,0,4
48,200,0,4
49,200,4,1
