,step,vertical_idx,horizontal_idx
0,6,2,3
1,10,4,3
2,12,4,1
3,23,0,4
4,23,4,3
5,25,3,3
6,26,3,2
7,28,3,4
8,31,3,3
9,33,3,4
10,34,0,2
11,40,2,4
12,43,0,1
13,43,4,3
14,47,1,4
15,55,2,2
16,56,1,0
17,57,0,2
18,58,4,1
19,62,2,2
20,63,1,2
21,70,1,4
22,71,1,0
23,79,3,4
24,80,0,0
25,87,1,0
26,91,3,4
27,93,1,3
28,94,0,3
29,96,1,4
30,100,1,0
31,100,1,3
32,104,2,4
33,105,2,4
34,106,0,0
35,117,1,1
36,123,1,4
37,125,4,4
38,132,1,0
39,134,2,3
40,134,2,4
41,135,3,4
42,139,4,4
43,151,3,4
44,158,2,3
45,163,0,4
46,168,2,4
47,174,4,0
48,186,2,2
49,187,3,3
50,191,0,4
51,191,1,2
52,198,3,3
