,step,vertical_idx,horizontal_idx
0,2,1,1
1,3,2,4
2,5,1,2
3,9,0,4
4,9,2,3
5,12,0,3
6,21,3,2
7,22,2,2
8,23,0,4
9,25,2,3
10,27,3,1
11,31,1,4
12,32,0,3
13,41,0,4
14,41,3,1
15,53,3,4
16,56,0,4
17,75,2,2
18,78,4,4
19,79,2,3
20,84,4,3
21,96,3,3
22,100,3,4
23,101,2,2
24,101,4,3
25,106,1,4
26,111,1,3
27,113,1,2
28,115,0,1
29,119,2,1
30,119,3,3
31,119,4,1
32,120,1,2
33,122,3,3
34,129,1,2
35,132,4,1
36,138,2,4
37,139,0,3
38,146,4,2
39,155,0,1
40,161,2,4
41,168,3,4
42,170,1,4
43,174,1,1
44,174,2,3
45,175,4,3
46,186,0,2
47,196,2,2
48,198,3,3
49,200,3,3
