,step,vertical_idx,horizontal_idx
0,1,2,3
1,1,3,4
2,4,3,4
3,11,1,1
4,14,3,0
5,17,3,3
6,17,3,4
7,19,2,1
8,20,1,4
9,22,2,3
10,22,3,3
11,27,1,2
12,27,3,4
13,28,2,4
14,30,2,2
15,33,2,4
16,34,3,0
17,45,3,1
18,46,4,2
19,47,1,4
20,63,4,3
21,67,3,4
22,74,0,3
23,74,4,4
24,77,2,1
25,79,1,3
26,83,3,4
27,89,0,2
28,92,1,1
29,97,0,4
30,98,0,2
31,100,0,4
32,106,0,1
33,108,4,4
34,109,2,4
35,113,2,1
36,127,4,4
37,128,0,2
38,132,4,1
39,133,3,4
40,143,1,4
41,143,2,3
42,149,1,4
43,154,3,0
44,155,1,3
45,160,1,1
46,179,3,3
47,180,3,4
48,180,4,3
49,181,3,0
50,183,1,4
51,196,2,3
