,step,vertical_idx,horizontal_idx
0,2,0,3
1,2,3,1
2,7,1,1
3,7,4,4
4,11,2,4
5,16,0,2
6,18,2,4
7,21,0,1
8,22,1,3
9,22,1,4
10,25,0,2
11,26,1,2
12,31,2,4
13,33,1,1
14,39,1,1
15,42,2,3
16,44,2,4
17,45,1,2
18,52,2,1
19,55,1,3
20,58,0,1
21,61,1,3
22,62,0,4
23,62,4,0
24,63,1,2
25,66,2,3
26,73,3,4
27,76,2,1
28,78,0,0
29,82,1,0
30,82,4,3
31,86,3,1
32,105,0,4
33,110,0,4
34,114,3,4
35,122,4,4
36,123,2,2
37,128,1,3
38,134,1,1
39,138,1,3
40,145,2,2
41,146,0,0
42,158,0,1
43,161,4,4
44,162,3,2
45,166,1,2
46,168,4,3
47,169,3,4
48,170,0,3
49,174,2,2
50,179,0,1
51,180,4,4
52,185,1,3
53,188,4,3
54,197,0,4
