,step,vertical_idx,horizontal_idx
0,1,1,0
1,4,2,3
2,5,3,3
3,11,3,4
4,12,2,4
5,14,3,3
6,17,0,2
7,18,0,1
8,20,1,4
9,25,0,3
10,33,1,3
11,34,2,3
12,36,2,4
13,36,3,2
14,36,4,2
15,50,2,3
16,51,4,3
17,51,4,4
18,56,1,4
19,58,1,4
20,60,2,1
21,63,2,3
22,63,3,4
23,66,4,3
24,76,2,4
25,78,0,2
26,83,4,0
27,91,0,3
28,98,3,3
29,104,1,3
30,105,4,3
31,118,2,4
32,122,1,0
33,125,1,4
34,128,3,4
35,131,0,4
36,132,2,3
37,134,2,4
38,137,3,4
39,141,1,2
40,142,3,4
41,143,0,1
42,144,2,1
43,146,2,1
44,155,1,3
45,156,3,2
46,161,0,2
47,161,1,2
48,162,0,3
49,166,3,4
50,169,1,4
51,178,1,4
52,181,1,1
53,188,1,3
54,191,1,2
55,192,2,2
