,step,vertical_idx,horizontal_idx
0,11,2,2
1,13,3,3
2,17,0,4
3,23,0,1
4,34,0,1
5,37,0,2
6,41,3,3
7,45,3,4
8,47,2,3
9,49,3,4
10,51,4,2
11,52,2,3
12,53,0,1
13,63,0,4
14,67,1,4
15,69,1,2
16,73,4,4
17,82,4,2
18,83,0,0
19,91,1,2
20,96,1,2
21,98,1,4
22,99,2,1
23,104,1,0
24,105,4,2
25,106,3,3
26,108,1,4
27,117,1,4
28,127,0,2
29,127,2,4
30,128,2,3
31,130,0,4
32,130,2,3
33,140,2,4
34,142,0,3
35,142,1,4
36,145,1,2
37,145,2,3
38,146,2,4
39,147,1,3
40,147,3,3
41,148,3,2
42,157,3,3
43,167,4,4
44,179,3,2
45,185,2,3
46,192,4,4
47,194,1,1
48,194,1,2
49,196,0,3
50,199,1,4
