,step,vertical_idx,horizontal_idx
0,4,1,2
1,17,4,3
2,18,0,1
3,25,4,4
4,26,3,0
5,30,0,2
6,30,2,1
7,32,1,4
8,34,4,4
9,36,2,3
10,36,3,1
11,37,0,2
12,53,0,1
13,58,2,2
14,59,4,4
15,65,0,3
16,67,3,3
17,69,3,2
18,72,2,3
19,74,0,1
20,75,2,2
21,78,1,0
22,82,1,2
23,97,3,4
24,106,1,2
25,111,1,2
26,113,2,3
27,114,3,3
28,115,4,4
29,116,0,0
30,121,0,3
31,121,4,4
32,123,3,4
33,131,4,4
34,135,1,2
35,148,3,0
36,149,2,2
37,151,0,4
38,151,4,2
39,159,2,1
40,160,2,2
41,165,4,4
42,170,4,4
43,173,0,3
44,177,2,4
45,179,2,3
46,186,2,1
47,199,4,1
