,step,vertical_idx,horizontal_idx
0,1,2,3
1,4,3,4
2,8,3,2
3,11,2,1
4,22,3,4
5,30,4,0
6,36,4,3
7,38,0,3
8,41,0,1
9,42,1,0
10,45,2,2
11,51,1,4
12,52,2,2
13,52,3,2
14,55,2,3
15,57,0,4
16,58,3,3
17,59,0,3
18,59,1,3
19,61,1,3
20,64,2,3
21,73,2,3
22,74,1,3
23,75,2,3
24,88,2,4
25,91,3,1
26,93,0,3
27,94,4,3
28,95,1,2
29,97,3,0
30,102,3,4
31,105,1,3
32,108,4,4
33,109,4,2
34,112,0,4
35,112,1,2
36,114,1,0
37,114,2,4
38,115,0,3
39,118,4,4
40,129,3,0
41,131,2,3
42,132,1,0
43,149,1,3
44,149,3,2
45,149,4,3
46,154,3,3
47,161,1,4
48,164,1,1
49,170,2,4
50,180,0,4
51,187,3,3
52,188,1,0
53,189,4,1
54,191,1,3
55,193,4,1
56,196,4,3
57,197,3,3
58,199,2,3
59,199,3,4
60,200,0,1
