,step,vertical_idx,horizontal_idx
0,3,2,3
1,3,4,1
2,3,4,3
3,13,1,4
4,26,2,2
5,32,3,1
6,37,0,3
7,38,3,3
8,43,1,2
9,46,4,2
10,48,1,3
11,48,2,3
12,57,4,0
13,64,2,4
14,66,2,3
15,67,0,4
16,69,2,3
17,72,3,3
18,82,4,4
19,84,2,4
20,87,2,2
21,89,2,4
22,95,2,2
23,97,4,3
24,98,2,3
25,98,2,4
26,100,4,1
27,101,0,4
28,104,0,1
29,104,1,3
30,107,3,4
31,123,3,4
32,124,3,4
33,128,2,3
34,128,3,4
35,129,2,4
36,130,3,4
37,133,4,3
38,135,4,4
39,138,3,0
40,143,4,4
41,147,3,3
42,149,2,2
43,162,3,2
44,165,1,1
45,167,2,1
46,169,2,4
47,170,1,4
48,172,0,1
49,174,4,4
50,175,3,4
51,183,3,2
52,188,0,2
