,step,vertical_idx,horizontal_idx
0,5,1,4
1,9,2,4
2,11,3,3
3,14,1,2
4,18,2,3
5,36,2,3
6,44,0,3
7,46,0,3
8,47,4,1
9,51,3,4
10,56,2,3
11,61,1,4
12,67,0,1
13,68,2,3
14,85,1,2
15,90,0,2
16,95,1,3
17,103,0,4
18,107,3,4
19,108,1,4
20,115,4,3
21,116,2,4
22,119,3,4
23,120,1,4
24,120,2,2
25,124,1,1
26,129,0,4
27,133,1,1
28,136,4,3
29,140,3,3
30,143,3,3
31,151,0,2
32,151,3,1
33,152,0,2
34,161,2,4
35,162,0,2
36,167,0,3
37,167,2,4
38,167,3,4
39,170,3,4
40,173,1,4
41,173,2,3
42,179,0,4
43,179,3,3
44,181,4,3
45,183,3,4
46,188,0,0
47,191,1,3
48,195,3,4
