,step,vertical_idx,horizontal_idx
0,7,3,2
1,11,4,4
2,19,1,4
3,19,2,4
4,20,3,4
5,22,3,3
6,23,2,3
7,24,2,4
8,29,4,0
9,30,1,3
10,35,2,3
11,36,1,2
12,37,4,0
13,38,3,3
14,41,0,4
15,42,0,3
16,43,2,4
17,47,2,4
18,60,3,4
19,61,3,3
20,64,1,2
21,66,3,2
22,67,1,3
23,81,0,4
24,82,4,4
25,89,3,3
26,106,0,2
27,109,0,2
28,110,1,0
29,113,4,1
30,118,2,4
31,118,4,3
32,119,4,1
33,122,2,2
34,122,4,3
35,123,3,2
36,153,2,3
37,163,2,3
38,166,0,4
39,180,1,4
40,184,1,1
41,185,2,3
42,188,1,3
43,191,2,2
44,192,0,3
45,193,1,1
46,194,1,3
47,200,3,4
