,step,vertical_idx,horizontal_idx
0,4,0,4
1,4,2,4
2,5,4,4
3,16,2,4
4,16,3,3
5,22,0,2
6,22,4,1
7,22,4,2
8,23,4,2
9,25,2,3
10,32,2,4
11,39,1,4
12,44,2,3
13,50,1,0
14,50,3,1
15,51,1,3
16,62,3,2
17,63,0,3
18,64,0,1
19,67,1,2
20,68,3,2
21,72,2,2
22,73,2,2
23,84,0,2
24,91,3,4
25,93,0,3
26,97,4,2
27,98,3,2
28,99,3,0
29,103,1,3
30,106,3,3
31,112,4,3
32,114,2,3
33,122,2,3
34,125,4,1
35,125,4,3
36,127,0,3
37,132,0,1
38,132,1,4
39,132,3,4
40,139,2,4
41,141,1,2
42,151,4,0
43,152,1,4
44,154,3,4
45,155,2,3
46,158,4,4
47,166,0,3
48,185,0,3
49,185,2,4
50,194,0,3
51,195,1,4
52,197,0,2
