,step,vertical_idx,horizontal_idx
0,2,1,4
1,4,3,4
2,8,0,1
3,11,2,1
4,23,1,2
5,23,2,3
6,23,4,2
7,26,3,1
8,31,2,3
9,37,4,2
10,39,2,2
11,40,4,4
12,41,2,3
13,45,3,1
14,54,2,4
15,66,2,4
16,67,4,1
17,73,2,3
18,75,3,4
19,77,2,4
20,86,3,0
21,89,1,3
22,100,2,2
23,103,3,2
24,104,2,2
25,106,3,4
26,107,4,2
27,109,3,3
28,112,3,1
29,113,2,4
30,116,2,2
31,120,3,3
32,120,4,3
33,120,4,4
34,124,1,2
35,126,0,2
36,130,0,4
37,132,3,4
38,132,4,1
39,141,3,3
40,144,2,4
41,144,3,3
42,148,1,3
43,149,0,3
44,157,0,0
45,159,0,3
46,162,4,4
47,165,1,4
48,180,3,2
49,181,1,4
50,182,4,2
51,185,4,4
52,187,1,4
53,191,0,4
54,194,4,1
