,step,vertical_idx,horizontal_idx
0,10,1,2
1,13,3,4
2,16,1,3
3,19,2,3
4,26,1,3
5,29,4,4
6,30,3,4
7,31,4,1
8,34,1,1
9,35,1,3
10,42,4,4
11,44,0,4
12,44,3,2
13,49,2,2
14,52,0,3
15,59,0,3
16,62,0,4
17,73,0,4
18,73,3,3
19,75,4,3
20,76,4,4
21,80,4,4
22,81,0,4
23,84,3,3
24,86,2,4
25,88,4,2
26,91,0,1
27,96,4,2
28,98,2,4
29,102,3,4
30,113,0,2
31,115,1,2
32,115,1,3
33,118,4,4
34,130,3,3
35,133,4,0
36,137,3,4
37,143,1,4
38,160,3,4
39,160,4,4
40,162,0,2
41,168,2,4
42,175,2,3
43,181,2,2
44,183,2,3
45,188,0,3
46,191,0,1
47,200,0,3
