,step,vertical_idx,horizontal_idx
0,1,3,4
1,5,0,2
2,13,3,3
3,26,1,4
4,33,2,3
5,37,4,4
6,41,0,4
7,44,2,3
8,46,1,4
9,48,1,3
10,50,3,4
11,59,3,2
12,61,0,3
13,68,4,4
14,73,0,2
15,79,3,3
16,80,4,3
17,85,3,3
18,88,1,4
19,89,2,4
20,90,4,2
21,97,4,0
22,98,3,4
23,99,3,0
24,105,0,2
25,105,4,4
26,125,0,3
27,126,3,4
28,126,4,4
29,127,1,3
30,128,0,4
31,130,4,2
32,134,0,4
33,146,3,4
34,147,4,3
35,154,0,4
36,157,4,4
37,166,3,4
38,172,4,4
39,175,3,4
40,181,1,1
41,184,4,4
42,185,3,3
43,189,2,1
44,195,1,4
45,196,3,1
46,196,3,3
47,198,1,2
