,step,vertical_idx,horizontal_idx
0,1,2,4
1,5,1,4
2,6,2,4
3,21,1,2
4,28,4,2
5,33,2,2
6,49,1,2
7,50,4,1
8,52,1,2
9,52,3,2
10,52,3,4
11,58,3,2
12,64,2,4
13,66,1,2
14,70,2,2
15,75,4,3
16,82,4,4
17,84,0,1
18,89,3,1
19,92,3,4
20,98,0,3
21,102,0,3
22,102,4,4
23,108,4,4
24,121,0,3
25,125,4,2
26,127,2,4
27,132,3,4
28,133,2,2
29,135,2,2
30,147,4,4
31,149,4,3
32,151,0,2
33,152,0,3
34,152,1,0
35,153,4,3
36,154,3,1
37,155,1,2
38,162,2,3
39,166,4,4
40,169,4,4
41,176,1,2
42,178,1,4
43,178,2,2
44,181,3,4
45,182,1,2
46,185,1,4
47,188,3,4
48,199,3,3
