,step,vertical_idx,horizontal_idx
0,3,4,3
1,4,3,2
2,5,0,4
3,23,2,1
4,32,3,1
5,33,1,1
6,39,4,2
7,42,2,4
8,42,4,2
9,43,0,2
10,44,3,1
11,50,2,1
12,54,2,3
13,54,3,4
14,56,4,0
15,59,3,2
16,60,3,1
17,65,4,3
18,66,0,2
19,68,3,3
20,73,0,1
21,81,3,1
22,86,2,2
23,88,2,4
24,98,3,1
25,101,4,4
26,110,1,1
27,110,2,2
28,114,0,2
29,116,2,4
30,117,3,3
31,119,1,4
32,136,4,4
33,141,0,2
34,142,0,1
35,145,1,1
36,149,4,4
37,154,3,2
38,157,3,2
39,160,3,2
40,161,0,4
41,168,3,1
42,170,4,1
43,173,3,4
44,176,2,4
45,180,3,3
46,184,4,2
47,185,1,1
48,186,4,1
49,187,3,3
50,194,1,4
51,200,1,4
