,step,vertical_idx,horizontal_idx
0,11,3,0
1,13,3,3
2,20,0,4
3,22,0,2
4,22,0,4
5,31,1,3
6,45,0,4
7,47,0,4
8,55,3,2
9,61,1,1
10,63,4,4
11,69,0,1
12,72,2,3
13,78,3,0
14,79,3,0
15,83,2,4
16,83,3,3
17,90,0,2
18,91,4,1
19,96,0,2
20,96,4,3
21,98,3,4
22,100,2,2
23,103,0,4
24,103,1,3
25,104,0,3
26,114,1,1
27,115,3,2
28,120,0,0
29,121,1,2
30,124,0,2
31,125,3,3
32,137,3,2
33,138,4,4
34,143,4,4
35,157,2,4
36,162,1,1
37,162,3,2
38,166,4,4
39,171,4,3
40,177,4,3
41,178,0,4
42,188,2,4
43,190,3,3
44,191,0,1
45,191,4,1
