,step,vertical_idx,horizontal_idx
0,2,2,2
1,11,2,3
2,12,0,2
3,16,1,0
4,20,0,3
5,23,1,4
6,29,2,4
7,29,4,4
8,30,4,1
9,35,0,3
10,44,0,1
11,44,2,3
12,46,2,4
13,49,0,3
14,59,3,3
15,61,1,3
16,63,1,2
17,66,1,4
18,75,1,0
19,75,1,3
20,78,1,3
21,84,1,3
22,85,3,2
23,85,4,4
24,91,2,3
25,97,2,3
26,105,0,4
27,106,2,4
28,110,4,1
29,114,0,1
30,115,0,3
31,119,3,4
32,127,1,3
33,131,0,4
34,134,0,3
35,135,0,2
36,135,3,3
37,145,3,0
38,150,2,4
39,153,3,1
40,159,3,3
41,164,4,4
42,168,1,4
43,174,4,3
44,180,4,0
45,185,2,3
46,188,0,3
47,192,4,1
48,194,4,2
49,195,1,3
