,step,vertical_idx,horizontal_idx
0,1,1,4
1,8,4,3
2,19,3,4
3,21,2,1
4,32,0,3
5,45,2,4
6,49,3,4
7,55,1,4
8,56,2,1
9,60,1,3
10,61,4,4
11,62,1,1
12,63,3,4
13,63,4,4
14,66,3,2
15,67,3,2
16,68,3,4
17,71,0,4
18,74,1,4
19,77,3,2
20,80,4,1
21,81,4,3
22,96,1,4
23,97,3,1
24,98,2,3
25,99,0,3
26,102,0,4
27,111,2,1
28,113,2,3
29,115,3,1
30,117,2,3
31,124,1,4
32,130,4,2
33,131,2,2
34,135,3,3
35,138,2,4
36,145,2,4
37,146,2,1
38,148,1,4
39,156,0,4
40,157,0,4
41,160,2,3
42,161,4,1
43,163,0,2
44,168,4,3
45,169,2,4
46,170,3,4
47,171,1,4
48,171,2,3
49,179,0,1
50,183,4,4
51,188,0,3
52,191,0,3
53,195,2,2
54,197,0,3
55,197,3,2
56,200,2,3
