,step,vertical_idx,horizontal_idx
0,4,4,4
1,5,1,4
2,8,0,0
3,14,4,2
4,14,4,4
5,17,0,2
6,17,4,1
7,18,2,4
8,24,0,3
9,27,3,3
10,29,3,3
11,31,4,2
12,32,3,4
13,42,3,4
14,45,0,4
15,48,1,3
16,51,3,4
17,54,3,1
18,54,4,1
19,58,4,1
20,62,1,4
21,63,2,4
22,67,1,3
23,68,1,4
24,69,1,2
25,72,0,4
26,78,2,3
27,83,3,4
28,86,3,3
29,87,4,0
30,89,2,2
31,89,4,1
32,90,0,4
33,98,2,4
34,99,0,4
35,101,0,2
36,102,2,4
37,106,2,3
38,107,4,2
39,108,2,3
40,112,1,2
41,122,0,3
42,123,0,4
43,126,1,4
44,140,2,2
45,140,4,1
46,142,4,2
47,144,0,2
48,149,1,4
49,153,3,1
50,156,1,2
51,157,3,2
52,166,2,3
53,179,4,1
54,180,1,4
55,182,1,3
56,189,1,0
57,195,2,2
58,196,1,1
59,196,3,3
60,196,4,1
61,197,1,1
