,step,vertical_idx,horizontal_idx
0,1,2,4
1,7,0,2
2,7,3,2
3,18,1,1
4,26,2,4
5,29,2,3
6,35,1,4
7,37,2,2
8,38,2,4
9,42,2,3
10,43,2,4
11,44,4,4
12,47,1,2
13,66,3,1
14,68,2,4
15,78,4,3
16,80,3,0
17,91,2,4
18,92,3,2
19,97,1,2
20,97,2,3
21,98,2,3
22,100,0,1
23,105,0,0
24,105,4,1
25,109,3,2
26,110,2,4
27,117,0,4
28,120,1,1
29,127,4,3
30,129,4,2
31,132,3,4
32,134,1,3
33,143,0,4
34,147,1,2
35,152,3,2
36,158,1,1
37,161,3,3
38,168,4,3
39,171,1,4
40,183,0,3
41,183,1,4
42,188,2,4
43,189,3,4
44,190,1,3
45,190,1,4
46,194,3,4
47,197,4,3
48,199,4,4
