,step,vertical_idx,horizontal_idx
0,3,1,0
1,7,2,2
2,16,2,4
3,20,4,2
4,25,2,3
5,30,0,3
6,42,1,3
7,45,2,3
8,51,2,1
9,52,4,0
10,61,4,3
11,63,4,3
12,68,1,4
13,71,3,1
14,73,2,3
15,82,0,4
16,82,3,3
17,85,3,4
18,87,4,0
19,88,0,1
20,92,4,2
21,96,2,3
22,100,0,2
23,101,0,1
24,101,0,2
25,103,4,4
26,120,2,1
27,123,3,2
28,123,4,0
29,127,0,4
30,129,3,2
31,133,4,1
32,134,1,2
33,135,2,1
34,138,2,2
35,140,2,4
36,144,1,4
37,147,2,1
38,152,0,3
39,152,4,4
40,166,2,4
41,168,2,3
42,169,2,3
43,177,4,4
44,182,0,0
45,183,4,0
46,191,2,1
47,192,0,1
48,197,1,2
