,step,vertical_idx,horizontal_idx
0,6,2,2
1,7,3,3
2,13,3,0
3,21,0,2
4,23,1,3
5,24,2,1
6,25,4,0
7,36,0,2
8,39,4,3
9,41,1,2
10,47,0,4
11,48,1,2
12,55,3,4
13,56,3,1
14,57,1,1
15,61,0,3
16,61,2,2
17,69,1,1
18,73,4,4
19,77,3,2
20,77,3,4
21,87,2,2
22,90,2,2
23,97,1,3
24,100,4,3
25,107,1,3
26,112,1,3
27,113,0,1
28,114,2,3
29,116,3,2
30,128,1,4
31,130,4,4
32,144,2,4
33,155,1,4
34,156,3,3
35,161,3,1
36,161,4,2
37,162,4,2
38,165,0,4
39,166,2,4
40,170,4,3
41,176,2,4
42,179,2,4
43,180,3,4
44,182,0,4
45,194,0,4
46,198,2,2
