,step,vertical_idx,horizontal_idx
0,2,3,3
1,4,1,0
2,4,3,2
3,11,2,3
4,29,2,2
5,29,3,4
6,30,4,2
7,31,3,4
8,33,0,1
9,33,3,2
10,40,1,2
11,46,2,3
12,47,4,0
13,48,3,1
14,49,0,4
15,59,0,3
16,62,0,3
17,63,4,4
18,66,3,4
19,67,3,4
20,76,4,1
21,76,4,3
22,81,2,1
23,83,4,3
24,86,0,1
25,86,3,1
26,86,4,4
27,88,4,4
28,89,3,4
29,93,2,3
30,93,2,4
31,97,1,3
32,101,3,3
33,102,2,2
34,107,1,3
35,109,1,2
36,125,1,3
37,126,2,4
38,127,1,2
39,130,2,4
40,134,4,3
41,138,0,4
42,140,1,2
43,140,3,3
44,142,2,2
45,145,2,4
46,150,3,2
47,156,0,2
48,156,2,3
49,161,3,0
50,162,3,4
51,166,1,3
52,168,0,3
53,171,1,4
54,172,4,2
55,176,0,1
56,178,4,2
57,180,2,4
58,182,4,2
59,185,2,4
60,198,2,2
