,step,vertical_idx,horizontal_idx
0,7,2,4
1,8,1,4
2,8,2,4
3,24,2,3
4,24,4,3
5,25,4,4
6,33,2,2
7,35,1,2
8,39,4,0
9,47,2,2
10,48,1,4
11,49,0,1
12,59,4,1
13,63,3,2
14,64,2,4
15,64,3,0
16,66,3,1
17,67,2,1
18,77,2,4
19,81,1,4
20,88,2,2
21,92,1,3
22,95,2,4
23,96,3,0
24,100,0,3
25,114,0,4
26,114,4,4
27,115,2,4
28,115,3,4
29,125,3,4
30,127,0,2
31,134,1,1
32,136,4,4
33,147,3,3
34,150,1,4
35,158,3,2
36,160,2,3
37,164,0,2
38,168,1,4
39,169,2,4
40,174,1,3
41,174,3,4
42,179,3,4
43,181,1,1
44,192,2,2
45,192,2,3
46,198,4,1
