,step,vertical_idx,horizontal_idx
0,2,2,1
1,9,4,4
2,10,2,3
3,12,2,1
4,20,4,4
5,21,4,4
6,22,0,4
7,26,0,4
8,27,0,2
9,34,3,4
10,42,1,3
11,48,0,1
12,56,0,2
13,56,3,2
14,59,1,3
15,60,1,2
16,62,2,4
17,65,2,4
18,69,3,4
19,74,0,1
20,78,3,4
21,81,1,4
22,82,1,0
23,85,3,3
24,86,1,2
25,87,3,3
26,93,0,3
27,93,4,4
28,95,4,0
29,101,1,2
30,101,3,4
31,107,0,3
32,112,1,3
33,116,2,3
34,116,2,4
35,122,0,4
36,128,2,2
37,130,3,3
38,131,3,2
39,134,0,4
40,138,1,0
41,138,3,4
42,139,0,3
43,139,3,2
44,143,3,3
45,144,4,2
46,154,4,1
47,156,0,0
48,160,1,3
49,160,2,2
50,165,0,0
51,165,3,4
52,169,4,0
53,171,0,2
54,173,4,3
55,180,0,1
56,181,3,0
57,182,3,2
58,183,3,4
59,184,0,4
60,184,4,3
61,188,2,4
62,190,0,0
63,190,2,3
