,step,vertical_idx,horizontal_idx
0,1,3,4
1,4,4,0
2,8,2,1
3,17,0,4
4,19,1,4
5,19,4,2
6,21,0,4
7,30,1,3
8,31,0,0
9,32,1,4
10,37,3,3
11,51,2,2
12,54,1,3
13,55,2,1
14,62,3,4
15,66,1,1
16,66,4,2
17,67,1,4
18,76,0,4
19,77,0,2
20,80,1,4
21,80,4,3
22,94,2,3
23,112,2,4
24,119,3,1
25,119,3,3
26,121,3,4
27,121,4,3
28,121,4,4
29,129,2,4
30,130,3,1
31,133,2,3
32,140,0,2
33,145,3,2
34,171,0,3
35,173,0,3
36,177,1,3
37,179,2,2
38,180,3,4
39,183,0,3
40,186,0,4
41,187,3,4
42,187,4,4
43,190,4,3
44,191,4,2
45,197,0,1
46,200,2,4
