,step,vertical_idx,horizontal_idx
0,7,1,1
1,13,2,3
2,15,0,1
3,15,0,4
4,21,1,2
5,22,3,3
6,31,3,2
7,32,0,3
8,32,2,3
9,37,0,2
10,41,3,4
11,50,1,1
12,50,3,4
13,52,0,1
14,53,3,1
15,57,3,3
16,59,1,4
17,62,4,1
18,62,4,3
19,64,0,4
20,65,0,1
21,72,2,1
22,76,4,4
23,78,0,3
24,80,2,2
25,87,3,0
26,91,4,2
27,100,1,3
28,112,2,4
29,115,0,1
30,119,4,3
31,123,1,3
32,127,0,2
33,139,2,4
34,143,3,0
35,146,2,4
36,148,1,4
37,150,0,1
38,151,0,2
39,156,4,3
40,169,2,1
41,179,0,1
42,185,2,4
43,186,1,3
44,191,1,0
45,195,2,4
46,199,4,2
