,step,vertical_idx,horizontal_idx
0,5,4,4
1,9,2,4
2,10,1,4
3,11,1,4
4,17,2,3
5,19,2,3
6,19,3,2
7,22,3,1
8,34,2,4
9,37,0,3
10,41,4,3
11,54,2,4
12,55,4,3
13,63,1,2
14,64,4,4
15,67,2,4
16,68,3,0
17,71,3,3
18,75,4,4
19,76,2,3
20,78,3,1
21,87,0,3
22,87,1,1
23,90,1,4
24,90,2,4
25,90,4,2
26,93,1,4
27,95,3,2
28,96,0,4
29,108,3,3
30,109,3,1
31,111,4,3
32,116,2,3
33,120,1,2
34,124,4,2
35,127,4,0
36,130,2,4
37,140,0,3
38,143,4,3
39,143,4,4
40,146,3,0
41,151,4,4
42,155,3,4
43,157,2,2
44,158,0,4
45,161,1,1
46,164,0,1
47,167,4,2
48,169,4,4
49,179,3,1
50,184,0,4
51,197,0,4
