,step,vertical_idx,horizontal_idx
0,3,4,4
1,6,3,2
2,11,4,3
3,19,4,3
4,26,0,2
5,28,2,3
6,35,4,2
7,40,3,3
8,44,2,4
9,46,0,0
10,47,3,4
11,48,3,3
12,50,2,2
13,57,3,0
14,60,0,4
15,60,2,3
16,64,1,2
17,64,1,4
18,65,3,1
19,69,0,4
20,70,2,4
21,71,4,2
22,72,0,4
23,73,2,4
24,86,0,3
25,90,1,1
26,91,1,0
27,92,1,2
28,95,2,3
29,96,3,3
30,106,1,0
31,106,2,4
32,110,2,4
33,116,1,1
34,119,4,4
35,123,2,2
36,123,4,4
37,125,3,2
38,136,3,1
39,138,0,2
40,138,1,0
41,139,3,4
42,145,3,3
43,146,0,1
44,152,2,4
45,161,1,1
46,163,1,4
47,165,4,4
48,166,1,2
49,172,4,4
50,174,2,3
51,175,3,3
52,182,0,2
53,188,1,4
54,191,2,2
55,193,0,4
56,200,4,3
