,step,vertical_idx,horizontal_idx
0,4,4,4
1,7,2,4
2,8,2,2
3,10,3,3
4,13,1,3
5,13,4,3
6,17,1,0
7,18,3,0
8,18,4,4
9,24,3,4
10,25,3,3
11,31,2,3
12,31,2,4
13,31,4,3
14,48,0,2
15,50,2,4
16,50,4,4
17,54,4,4
18,57,1,2
19,58,1,2
20,60,3,4
21,61,1,3
22,68,0,2
23,68,0,4
24,68,1,4
25,70,3,4
26,91,3,4
27,92,0,4
28,92,1,1
29,93,4,4
30,102,4,4
31,104,4,3
32,109,1,3
33,111,0,3
34,117,4,4
35,120,0,1
36,125,0,4
37,127,0,3
38,137,4,4
39,142,4,1
40,143,4,3
41,149,0,2
42,149,0,4
43,153,2,4
44,156,4,3
45,159,3,0
46,164,3,4
47,167,2,4
48,171,1,4
49,174,3,1
50,183,0,3
51,187,4,2
52,193,3,2
53,194,2,3
54,197,3,4
