,step,vertical_idx,horizontal_idx
0,5,0,4
1,7,4,0
2,8,3,3
3,9,2,4
4,10,4,1
5,14,0,2
6,14,0,3
7,15,4,1
8,27,3,1
9,39,2,4
10,39,3,4
11,40,1,4
12,42,0,3
13,43,4,3
14,45,3,2
15,46,0,4
16,64,1,4
17,64,3,1
18,72,1,2
19,81,3,3
20,83,3,4
21,88,0,2
22,89,4,3
23,93,1,2
24,93,2,2
25,97,3,4
26,105,0,1
27,110,4,4
28,113,1,2
29,117,3,4
30,119,0,1
31,122,2,3
32,125,4,2
33,126,0,2
34,127,1,2
35,133,1,3
36,134,0,2
37,140,3,1
38,141,1,2
39,148,4,3
40,149,4,4
41,152,4,3
42,156,1,1
43,171,2,4
44,178,1,2
45,179,0,4
46,183,1,3
47,192,4,0
48,195,4,3
49,196,3,4
