,step,vertical_idx,horizontal_idx
0,4,2,4
1,5,3,3
2,7,4,3
3,12,3,4
4,13,3,4
5,15,2,1
6,16,1,4
7,17,0,4
8,26,3,3
9,37,0,1
10,40,1,2
11,43,2,4
12,44,3,0
13,44,4,4
14,49,1,2
15,58,1,4
16,61,3,3
17,66,3,1
18,67,3,4
19,69,0,2
20,77,1,1
21,78,4,2
22,80,4,1
23,88,2,4
24,90,3,4
25,96,4,1
26,98,3,4
27,104,1,3
28,104,3,4
29,106,3,4
30,113,0,4
31,114,0,2
32,116,0,4
33,127,3,4
34,134,0,1
35,135,0,2
36,137,4,4
37,139,4,4
38,140,3,4
39,152,0,3
40,153,3,3
41,156,1,2
42,160,2,4
43,163,1,3
44,166,0,4
45,166,3,2
46,170,2,1
47,180,2,2
48,181,3,3
49,182,2,3
50,182,3,3
51,185,1,3
52,188,2,4
53,192,3,3
54,196,2,3
55,196,2,4
56,198,0,2
