,step,vertical_idx,horizontal_idx
0,4,1,3
1,7,4,3
2,8,2,2
3,14,0,3
4,14,4,1
5,19,2,3
6,21,3,3
7,31,0,3
8,32,3,3
9,33,2,4
10,34,2,3
11,38,1,4
12,39,0,4
13,39,1,0
14,41,3,3
15,42,0,4
16,45,1,4
17,50,0,3
18,54,1,3
19,55,3,1
20,63,4,2
21,70,0,2
22,70,2,4
23,73,1,2
24,81,0,4
25,87,1,2
26,89,4,4
27,90,3,3
28,92,3,4
29,92,4,3
30,97,4,3
31,98,0,2
32,107,1,2
33,109,1,4
34,109,4,4
35,112,2,1
36,115,4,1
37,117,3,4
38,121,1,3
39,123,3,3
40,123,4,0
41,124,2,2
42,128,0,3
43,133,0,4
44,146,2,1
45,146,3,2
46,148,0,2
47,149,0,0
48,151,1,3
49,152,3,4
50,155,0,3
51,160,4,1
52,161,0,2
53,167,0,3
54,169,1,0
55,169,2,4
56,173,2,3
57,175,4,4
58,187,0,4
59,189,2,4
60,189,4,3
61,191,0,2
62,200,2,3
