,step,vertical_idx,horizontal_idx
0,17,0,2
1,19,0,2
2,22,1,4
3,27,2,4
4,31,1,2
5,31,3,4
6,35,0,3
7,45,3,0
8,46,0,4
9,49,3,4
10,52,4,1
11,53,3,3
12,54,1,1
13,56,1,3
14,58,3,2
15,60,2,2
16,64,3,4
17,68,0,2
18,68,0,4
19,68,2,4
20,69,3,2
21,79,2,4
22,80,2,1
23,83,3,4
24,84,1,2
25,84,3,4
26,85,2,3
27,86,4,3
28,90,3,4
29,91,0,0
30,91,3,1
31,96,3,0
32,98,1,1
33,100,4,4
34,101,0,3
35,102,2,3
36,111,1,2
37,118,3,4
38,119,3,2
39,131,2,4
40,133,4,3
41,137,1,2
42,158,2,3
43,162,1,1
44,170,0,3
45,170,1,4
46,170,4,1
47,171,4,3
48,177,2,2
49,184,3,2
50,195,3,4
51,196,4,1
