,step,vertical_idx,horizontal_idx
0,10,0,3
1,11,1,2
2,12,3,4
3,13,3,3
4,14,3,4
5,16,3,2
6,17,3,4
7,18,1,1
8,31,3,3
9,36,4,4
10,42,0,4
11,42,4,3
12,48,1,4
13,52,4,3
14,55,2,4
15,56,4,2
16,58,2,4
17,69,3,2
18,69,3,3
19,73,0,4
20,75,1,0
21,79,1,4
22,80,4,3
23,86,1,4
24,99,4,2
25,103,4,3
26,105,3,2
27,118,0,4
28,119,4,2
29,121,4,3
30,135,4,2
31,138,1,4
32,141,0,4
33,143,1,2
34,145,0,4
35,146,3,4
36,149,4,4
37,159,3,3
38,163,4,3
39,164,1,2
40,164,3,4
41,178,0,2
42,178,0,4
43,184,0,3
44,191,0,4
45,192,4,1
46,193,2,2
