,step,vertical_idx,horizontal_idx
0,3,1,2
1,5,1,3
2,11,0,3
3,22,0,1
4,25,2,3
5,26,0,4
6,26,4,3
7,27,2,4
8,46,0,3
9,46,3,2
10,47,4,1
11,48,0,4
12,52,0,2
13,52,1,4
14,56,3,3
15,63,2,2
16,64,0,4
17,74,4,2
18,77,1,2
19,77,3,1
20,81,4,2
21,85,4,3
22,100,2,3
23,103,4,3
24,103,4,4
25,114,3,1
26,118,3,4
27,124,1,3
28,128,0,3
29,132,3,4
30,140,1,3
31,141,3,3
32,148,2,1
33,154,4,1
34,158,4,2
35,161,2,4
36,161,4,1
37,167,1,3
38,172,2,3
39,176,4,4
40,178,1,3
41,191,2,2
42,191,3,2
43,193,0,2
44,194,2,4
45,195,1,3
