,step,vertical_idx,horizontal_idx
0,3,2,4
1,18,0,2
2,21,4,4
3,24,4,4
4,25,4,4
5,28,1,1
6,44,2,4
7,46,2,4
8,48,4,2
9,52,2,3
10,53,1,3
11,61,3,3
12,64,1,4
13,66,4,3
14,77,3,4
15,79,1,2
16,94,1,1
17,95,4,2
18,98,1,2
19,100,0,2
20,105,2,1
21,114,4,4
22,117,0,3
23,117,1,0
24,118,2,1
25,119,2,4
26,120,3,3
27,121,3,2
28,121,3,4
29,131,4,4
30,132,2,4
31,137,0,4
32,139,3,2
33,142,0,3
34,146,1,2
35,151,2,1
36,165,0,4
37,168,2,3
38,170,0,3
39,171,1,2
40,174,4,4
41,178,4,2
42,179,1,1
43,185,1,2
44,185,2,4
45,189,1,2
46,192,4,4
47,197,1,4
