,step,vertical_idx,horizontal_idx
0,2,3,4
1,3,2,2
2,3,3,2
3,6,3,3
4,7,3,3
5,8,3,4
6,13,0,4
7,17,1,4
8,18,3,3
9,23,3,3
10,31,3,3
11,32,3,2
12,32,4,2
13,35,0,1
14,37,4,3
15,41,3,3
16,42,0,2
17,48,3,3
18,48,4,4
19,55,1,4
20,59,2,3
21,60,1,4
22,64,1,4
23,65,3,0
24,69,0,3
25,73,3,4
26,76,4,2
27,80,0,1
28,80,2,3
29,80,3,4
30,81,2,3
31,86,1,3
32,87,1,4
33,93,4,4
34,94,2,2
35,98,4,4
36,99,4,3
37,104,0,3
38,104,3,2
39,104,3,4
40,105,4,2
41,109,4,4
42,113,4,2
43,116,2,4
44,117,1,4
45,122,4,4
46,126,2,3
47,130,2,2
48,144,4,3
49,156,1,2
50,156,1,4
51,161,4,3
52,162,3,3
53,163,2,4
54,165,0,2
55,167,1,1
56,167,4,2
57,175,2,4
58,178,0,4
59,180,1,1
60,181,2,3
61,186,0,2
62,191,4,4
63,196,3,3
