,step,vertical_idx,horizontal_idx
0,2,2,2
1,3,4,3
2,12,1,3
3,14,3,4
4,17,3,4
5,18,2,3
6,22,0,4
7,27,2,4
8,27,4,4
9,36,3,3
10,46,4,2
11,50,0,0
12,52,1,2
13,61,2,3
14,63,0,4
15,65,3,2
16,76,1,4
17,76,2,3
18,79,4,3
19,82,2,3
20,83,3,0
21,85,1,1
22,88,0,3
23,88,4,2
24,95,4,2
25,97,0,2
26,99,2,3
27,100,2,2
28,101,2,1
29,104,4,3
30,107,4,2
31,113,0,2
32,114,4,3
33,118,4,2
34,118,4,3
35,120,1,2
36,128,2,3
37,130,0,0
38,133,4,3
39,135,2,4
40,146,4,1
41,152,3,1
42,155,0,4
43,157,2,4
44,159,1,4
45,163,4,0
46,169,3,2
47,169,4,4
48,170,0,3
49,171,2,4
50,171,3,3
51,173,1,4
52,174,2,4
53,193,1,3
54,195,2,4
55,197,2,2
