,step,vertical_idx,horizontal_idx
0,7,0,2
1,12,0,4
2,17,3,4
3,19,1,2
4,23,3,4
5,25,2,4
6,26,0,3
7,28,4,3
8,32,0,4
9,32,2,4
10,32,4,4
11,35,1,2
12,37,4,0
13,38,4,4
14,42,2,2
15,46,1,3
16,48,4,4
17,53,4,3
18,59,4,3
19,62,2,3
20,82,2,2
21,91,4,4
22,93,1,2
23,97,2,3
24,102,3,2
25,104,0,0
26,104,1,2
27,110,2,4
28,113,1,0
29,116,0,2
30,117,0,3
31,124,2,3
32,133,4,3
33,135,2,4
34,139,1,3
35,140,2,2
36,148,1,2
37,155,3,0
38,155,4,1
39,161,4,2
40,162,2,4
41,164,0,3
42,172,0,3
43,177,0,3
44,178,0,4
45,179,2,2
46,180,1,3
47,182,2,1
48,183,2,3
49,185,1,4
50,186,4,2
