,step,vertical_idx,horizontal_idx
0,1,3,2
1,6,2,3
2,8,1,4
3,10,4,1
4,18,1,2
5,22,3,1
6,23,3,1
7,24,3,3
8,27,4,1
9,37,1,0
10,50,3,4
11,51,0,0
12,51,4,2
13,58,2,3
14,62,4,4
15,68,1,4
16,71,3,3
17,73,1,4
18,76,1,4
19,81,3,2
20,81,4,1
21,83,3,4
22,88,4,1
23,89,0,2
24,90,0,4
25,101,4,3
26,103,4,4
27,108,0,2
28,109,4,4
29,117,3,0
30,118,2,4
31,124,0,4
32,125,1,2
33,125,4,0
34,126,3,1
35,133,0,2
36,133,1,2
37,138,2,1
38,140,0,4
39,142,1,1
40,143,0,3
41,144,0,4
42,145,3,3
43,147,2,4
44,153,3,4
45,159,2,4
46,161,0,1
47,161,1,3
48,161,3,3
49,170,1,2
50,173,2,3
51,182,3,2
52,184,3,3
53,190,4,4
54,193,0,2
55,196,1,3
