,step,vertical_idx,horizontal_idx
0,1,2,4
1,3,2,4
2,5,0,4
3,8,0,3
4,9,2,1
5,11,0,3
6,11,2,2
7,13,2,3
8,15,2,3
9,16,4,1
10,19,1,3
11,20,1,4
12,21,2,4
13,23,1,3
14,29,4,0
15,30,2,2
16,32,2,2
17,32,4,4
18,37,0,2
19,41,2,1
20,45,4,0
21,53,3,2
22,58,3,4
23,65,3,3
24,68,1,2
25,76,4,4
26,80,2,1
27,81,2,4
28,81,4,1
29,88,1,3
30,107,2,2
31,111,1,3
32,113,1,3
33,116,3,0
34,125,3,2
35,126,2,1
36,128,3,2
37,137,2,4
38,137,3,4
39,149,2,3
40,150,3,4
41,158,1,4
42,162,1,0
43,163,2,3
44,166,2,3
45,168,3,1
46,169,2,4
47,171,3,3
48,178,2,2
49,180,2,4
50,186,1,1
51,191,3,1
52,195,0,2
53,199,4,3
54,200,2,4
55,200,3,4
