,step,vertical_idx,horizontal_idx
0,1,1,0
1,2,3,4
2,3,2,3
3,3,4,4
4,11,3,3
5,16,3,3
6,26,2,1
7,27,0,3
8,37,0,2
9,37,3,0
10,37,4,4
11,39,2,4
12,40,3,3
13,43,4,1
14,48,4,4
15,55,4,2
16,64,2,3
17,65,2,3
18,67,1,3
19,68,4,2
20,74,3,3
21,77,3,1
22,77,4,2
23,80,4,4
24,90,3,1
25,96,1,3
26,101,1,1
27,107,3,3
28,108,4,3
29,118,2,2
30,126,2,4
31,131,0,4
32,141,2,3
33,144,0,4
34,149,4,2
35,151,3,3
36,152,1,2
37,156,1,4
38,158,0,3
39,161,0,4
40,172,4,3
41,176,0,3
42,177,3,4
43,179,4,0
44,181,2,2
45,182,1,1
46,188,1,3
47,189,1,4
48,193,1,4
49,198,1,4
50,200,3,2
