,step,vertical_idx,horizontal_idx
0,3,1,2
1,9,1,4
2,12,1,0
3,15,2,4
4,17,1,3
5,22,4,2
6,26,2,4
7,31,1,4
8,41,2,3
9,43,2,4
10,44,2,4
11,46,1,3
12,53,4,3
13,54,3,1
14,57,1,2
15,57,2,2
16,66,4,0
17,70,3,4
18,74,1,3
19,76,4,1
20,85,3,3
21,86,1,2
22,90,0,0
23,90,4,4
24,106,4,2
25,108,2,2
26,109,4,3
27,110,1,0
28,113,1,3
29,115,3,4
30,117,3,3
31,123,2,2
32,124,4,3
33,137,3,1
34,140,3,4
35,141,1,3
36,145,3,2
37,152,2,1
38,158,1,3
39,159,1,3
40,162,1,4
41,162,2,4
42,166,1,3
43,176,0,2
44,183,3,0
45,183,4,4
46,187,2,2
47,187,4,4
48,195,3,1
49,199,3,0
