,step,vertical_idx,horizontal_idx
0,2,0,2
1,5,4,4
2,6,1,2
3,6,4,4
4,9,3,2
5,9,3,4
6,10,0,3
7,14,0,4
8,15,1,3
9,20,1,3
10,21,0,2
11,34,0,3
12,35,1,4
13,40,1,4
14,42,3,4
15,46,4,4
16,50,0,2
17,50,2,4
18,50,3,2
19,55,0,2
20,61,2,2
21,62,3,2
22,63,3,3
23,65,4,1
24,72,0,4
25,73,4,4
26,74,1,2
27,78,3,1
28,79,4,2
29,82,2,3
30,85,2,1
31,94,0,4
32,98,1,1
33,105,1,4
34,110,1,3
35,112,0,1
36,114,4,4
37,116,3,4
38,117,4,2
39,119,4,4
40,135,1,4
41,139,0,2
42,139,3,3
43,140,4,4
44,146,1,4
45,148,2,2
46,153,0,3
47,153,2,3
48,154,2,4
49,162,0,1
50,164,4,2
51,175,4,3
52,176,4,2
53,184,4,3
54,184,4,4
55,192,4,1
56,194,0,3
57,199,0,4
