,step,vertical_idx,horizontal_idx
0,1,2,2
1,1,3,4
2,5,0,1
3,11,0,1
4,11,3,1
5,18,4,3
6,25,1,4
7,30,0,2
8,39,0,3
9,41,3,4
10,44,1,0
11,50,3,4
12,55,2,1
13,59,2,1
14,62,0,3
15,62,0,4
16,62,1,4
17,62,3,2
18,73,2,4
19,77,0,1
20,79,2,4
21,84,2,3
22,97,4,4
23,102,2,2
24,105,4,3
25,106,4,0
26,108,4,3
27,114,3,3
28,128,2,4
29,129,3,2
30,131,0,4
31,136,1,4
32,160,3,4
33,161,1,1
34,162,2,3
35,164,0,1
36,167,0,1
37,171,3,3
38,171,3,4
39,177,2,1
40,183,4,4
41,184,1,4
42,188,0,2
43,188,3,4
44,189,0,4
45,191,3,2
46,193,1,2
47,194,0,4
